id,name,host_id,host_name,host_since_Year,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,accommodates,bedrooms
42166001,Sunny and Spacious 2-BR Flat with Rooftop Terrace,107784513,Thomas,2016,Westerpark,52.37978,4.86823,Entire home/apt,279,2,8,2022-05-22,4.75,5,5,5,5,4.63,4.5,4,2
42184011,"Hotel in the heart off Amsterdam, Double room",67005410,Feliciano,2016,Centrum-West,52.37426,4.89926,Private room,138,1,39,2022-05-15,4.9,4.95,4.82,4.9,4.92,4.97,4.74,2,1
42192150,Room on houseboat with private bathroom ensuite,55722361,Anna,2016,Centrum-Oost,52.35913,4.89555,Private room,100,3,13,2022-05-16,5,5,5,5,5,4.92,4.83,2,1
42211401,Luxurious Twin Room near Amsterdam Center,325145663,Reservations,2020,Slotervaart,52.34601,4.82935,Private room,208,1,188,2022-04-21,4.54,4.55,4.68,4.7,4.61,4.33,4.49,2,1
42211431,Deluxe Double Room near Amsterdam Center,325145663,Reservations,2020,Slotervaart,52.34776,4.82908,Private room,229,1,15,2022-05-10,4.33,4.6,4.6,4.53,4.2,4.33,4.13,2,1
42211695,Comfortable Double Room near Amsterdam Center,325145663,Reservations,2020,Slotervaart,52.34615,4.83064,Private room,209,1,282,2022-05-15,4.58,4.6,4.63,4.71,4.59,4.39,4.49,2,1
42241245,Room for up to three people near Amstel river in great area,138369331,Peter,2017,Watergraafsmeer,52.33645,4.93114,Private room,71,2,1,2021-10-08,4,3,5,5,4,5,4,3,1
42241377,"Lovely room for four in great, near Amstel river, area",138369331,Peter,2017,Watergraafsmeer,52.33701,4.93136,Private room,71,2,0,,,,,,,,,4,1
42250272,rooms with a view,6420419,Jess,2013,IJburg - Zeeburgereiland,52.36308,4.98512,Private room,85,1,9,2022-05-29,5,5,4.89,5,5,4.89,4.78,2,1
42251324,Family town house :),3653468,Claudine,2012,Zuid,52.3528,4.86579,Entire home/apt,557,3,3,2022-05-29,5,5,4.67,5,5,5,4.67,8,5
42267996,Guesthouse Canalhouse-Inn II,309448222,Christian,2019,Centrum-Oost,52.37007,4.91076,Private room,179,2,6,2022-04-27,5,5,5,5,5,4.83,5,2,1
42269224,Motor Yacht Almaz close to the centre of Amsterdam,141677638,Gros,2017,Buitenveldert - Zuidas,52.33474,4.84842,Private room,169,2,35,2022-06-01,4.86,4.97,4.83,4.97,4.97,4.66,4.66,4,2
42287405,Fantastic Amsterdam group apartment close to city centre,138369331,Peter,2017,Watergraafsmeer,52.33696,4.93201,Entire home/apt,361,2,6,2022-04-19,4.67,4.83,4.83,5,5,4.17,4.33,8,4
42287665,Cosy room for two close to Amstel River,138369331,Peter,2017,Watergraafsmeer,52.33557,4.93267,Private room,71,2,0,,,,,,,,,2,1
42287945,Cozy room for 2 close to Amstel river,138369331,Peter,2017,Watergraafsmeer,52.33491,4.93255,Private room,71,2,0,,,,,,,,,2,1
42288239,Lovely room for two close to Amstel river,138369331,Peter,2017,Watergraafsmeer,52.33681,4.93101,Private room,71,2,0,,,,,,,,,2,1
42289164,Nice house at the Amstel,336033280,Michiel,2020,De Pijp - Rivierenbuurt,52.3574,4.90295,Entire home/apt,300,1,15,2022-05-29,4.6,4.67,4.07,4.93,5,4.87,4.47,4,2
42289538,Modern and cosy room for two/three near Amstel river,138369331,Peter,2017,Watergraafsmeer,52.33688,4.93257,Private room,71,2,0,,,,,,,,,3,1
42289865,Great Group accommodation for up to 13 people near Amstel river,138369331,Peter,2017,Watergraafsmeer,52.3362,4.93063,Entire home/apt,383,2,15,2022-05-14,4.67,4.87,4.4,4.93,5,4.27,4.4,13,4
42290476,Great stay near Amstel river for two,138369331,Peter,2017,Watergraafsmeer,52.33536,4.93255,Private room,71,2,3,2020-09-11,4.67,4.33,4.33,5,5,4.33,4,2,1
42290809,fantastic room at Amstel river for two,138369331,Peter,2017,Watergraafsmeer,52.33644,4.93256,Private room,71,2,0,,,,,,,,,2,1
42291162,Lovely and romantic room for two near Amstel River,138369331,Peter,2017,Watergraafsmeer,52.33652,4.93064,Private room,71,2,0,,,,,,,,,2,1
42291217,Great room for max three people close to Amstel River,138369331,Peter,2017,Watergraafsmeer,52.33663,4.9326,Private room,124,2,5,2020-09-17,4,4.2,4.8,4.6,4.6,4,3.8,6,1
42309847,Big family apartment close to the center and Ajax,336280102,Berthold,2020,Bijlmer-Centrum,52.31585,4.93888,Entire home/apt,135,2,6,2020-11-23,5,5,4.83,4.83,5,4.67,4.83,4,2
42312473,Beautiful traditional canal house,200637,Maarten,2010,Centrum-Oost,52.36677,4.90835,Entire home/apt,260,3,5,2022-05-25,4.8,4.8,4.8,5,5,5,4.8,3,2
42330275,Cozy apartment with private parking near center,336572860,Hesam,2020,Noord-Oost,52.39776,4.93731,Entire home/apt,240,3,11,2021-11-14,4.4,4.6,3.8,4.4,4.8,4.4,4,5,1
42330401,"Luxurious, grande city house (170 m2) - 4 bedrooms",46782527,Dirk,2015,De Baarsjes - Oud-West,52.36744,4.86578,Entire home/apt,345,4,0,,,,,,,,,4,4
42332050,"Luxury Guesthouse Private entrance, Free parking",334447642,Rachel,2020,Osdorp,52.36114,4.75539,Entire home/apt,99,2,67,2022-05-26,4.75,4.72,4.97,4.85,4.97,4.42,4.61,2,1
42341800,"Cozy apartment in the city centre, with canal view",103638409,Rixt,2016,Centrum-West,52.37261,4.87526,Entire home/apt,160,2,1,2021-07-18,5,5,5,5,5,5,5,2,1
42342443,Cosy room with private bathroom Rai Centre,309463479,Peter,2019,De Pijp - Rivierenbuurt,52.34036,4.90611,Private room,78,1,49,2022-06-02,4.57,4.63,4.65,4.84,4.84,4.57,4.51,2,1
42367204,Cosy private houseboat city centre  ''Wiel'',337009580,Ton,2020,Centrum-West,52.38361,4.89455,Private room,159,3,35,2022-05-14,4.2,4.23,4.14,4.57,4.2,4.8,4.11,3,1
42367653,Cosy private houseboat city centre Amsterdam ''ZYP,337009580,Ton,2020,Centrum-West,52.38382,4.89268,Private room,159,3,31,2022-05-19,4.48,4.23,4.48,4.65,4.16,4.77,4.35,3,1
42374092,"Luxury yacht city centre ""Papendrecht""",337009580,Ton,2020,Centrum-West,52.38509,4.89383,Private room,187,3,11,2022-05-19,4.55,4.45,4.55,4.73,4.27,4.73,4.45,3,2
42393049,"Classic Yacht ""Vredebest'' city centre Amsterdam",337009580,Ton,2020,Centrum-West,52.38357,4.89435,Private room,306,3,29,2022-05-14,4.48,4.55,3.79,4.9,4.76,4.86,4.34,5,3
42400434,"Brand new houseboat centre Amsterdam ""Greuns""",337009580,Ton,2020,Centrum-West,52.38482,4.89273,Private room,239,3,38,2022-04-22,4.76,4.68,4.68,4.76,4.5,4.68,4.42,5,2
42417397,Perfect Apt. in Amsterdam West / near Jordaan,22492841,Leticia Alejandra,2014,Westerpark,52.38205,4.876,Entire home/apt,180,18,1,2021-07-31,5,5,5,5,5,5,5,3,2
42424116,Stylish private garden studio,43603801,Bart,2015,Oud-Oost,52.35998,4.92354,Private room,100,2,30,2022-05-30,4.97,4.97,4.63,4.93,4.97,4.97,4.83,2,1
42430386,Dutchies Hostel,308694260,Dutchies Hostel,2019,Bos en Lommer,52.38322,4.84625,Hotel room,0,1,0,,,,,,,,,10,
42431101,Subwaystation Park B&B Stand alone. 100% privacy.,67862871,Edward,2016,Oud-Noord,52.39078,4.92556,Private room,85,2,10,2022-05-29,4.4,4.6,4,4.6,4.7,4.9,4.4,2,1
42431273,Hotel Abba,309119467,Hotel Abba,2019,De Baarsjes - Oud-West,52.36279,4.87458,Hotel room,0,1,0,,,,,,,,,3,
42431450,Melrose Hotel,311321908,Melrose Hotel,2019,Centrum-West,52.36964,4.88004,Hotel room,0,1,16,2022-05-13,4.31,4.56,4.5,4.75,4.5,4.81,4.06,4,
42432365,Lovely family home with garden in Oost near subway,9571458,Myrthe,2013,Oud-Oost,52.35532,4.91381,Entire home/apt,350,3,2,2022-05-29,5,5,5,5,5,4.5,4.5,4,3
42446188,"Central, Exclusive Penthouse with River View",228208519,Eric,2018,Centrum-Oost,52.37754,4.90699,Entire home/apt,330,1,157,2022-05-31,4.84,4.77,4.87,4.82,4.86,4.87,4.59,4,1
42446222,Bright Nordic Designed Apartment with River View,228208519,Eric,2018,Centrum-Oost,52.37754,4.90699,Entire home/apt,511,1,23,2022-06-02,4.65,4.65,4.78,4.57,4.61,4.74,4.3,5,2
42446371,Spacious Serviced Apartment with River View,228208519,Eric,2018,Centrum-Oost,52.37754,4.90699,Entire home/apt,824,1,198,2022-06-02,4.82,4.73,4.88,4.84,4.85,4.84,4.58,7,3
42464907,"Spacious Canal-House , 15  min. to City- Center.",104608167,Wim,2016,IJburg - Zeeburgereiland,52.35651,4.99681,Entire home/apt,215,4,0,,,,,,,,,4,3
42470025,Great Room in best part of Ams (shared Bathroom),9435259,Thierry,2013,Zuid,52.34527,4.86177,Private room,89,4,4,2022-04-25,5,5,4.5,5,5,5,4.75,2,1
42479193,Bright & cozy apartment - perfectly located!!,20924288,Nanda,2014,Oud-Oost,52.35681,4.92164,Entire home/apt,134,2,9,2022-04-29,4.89,4.89,4.89,4.78,4.89,5,4.67,2,1
42479237,Canal View Suite in Center + bike +parking option,74020496,Willem,2016,Centrum-West,52.36912,4.88225,Private room,128,2,90,2022-05-28,4.94,4.92,4.93,4.98,5,4.98,4.9,2,1
42481028,Cozy Houseboat in Centre of Amsterdam,338268267,Enea,2020,Centrum-Oost,52.36833,4.93082,Private room,55,1,11,2021-10-28,4.73,4.91,4.55,4.91,4.91,4.55,4.73,1,1
42482030,Spacious and comfortable 3-story house for rent,4472915,Lise-Lotte,2012,De Aker - Nieuw Sloten,52.35178,4.7862,Entire home/apt,175,14,0,,,,,,,,,5,3
42482504,Spacious room with private bathroom Rai Centre,309463479,Peter,2019,De Pijp - Rivierenbuurt,52.34069,4.90603,Private room,61,1,50,2022-05-31,4.82,4.88,4.84,4.8,4.9,4.76,4.68,2,1
42510492,Central spacious & light appartement with terrace,216085401,Rosa Lynn,2018,De Baarsjes - Oud-West,52.36549,4.87887,Entire home/apt,400,3,7,2021-08-28,4.43,4.57,4.29,5,5,5,4.29,4,2
42510929,Cosy and light bedroom in Amsterdam West,24903540,Ambra & Tarik,2014,Bos en Lommer,52.3815,4.85271,Private room,70,1,38,2022-05-30,4.97,4.97,5,4.97,5,4.79,4.97,2,1
42530726,"Bright, clean and stylish apartment in ''de pijp''",16177681,Tommy,2014,De Pijp - Rivierenbuurt,52.35513,4.90071,Entire home/apt,235,1,30,2021-08-22,4.97,4.9,4.87,5,4.83,4.9,4.83,4,1
42550739,Urban Oasis Ground Floor House,10881230,Manon,2013,De Pijp - Rivierenbuurt,52.35872,4.88911,Entire home/apt,311,4,17,2022-05-28,4.94,4.82,4.82,5,5,5,4.71,4,2
42560588,Cozy apartment at center of Amsterdam big balcony,102312844,Burak,2016,Westerpark,52.37446,4.87129,Entire home/apt,110,6,17,2022-03-25,4.88,4.94,4.94,4.94,4.94,4.71,4.76,4,2
42595123,Spacious appartement @ the waterfront in East!,7196627,Eveline,2013,Oud-Oost,52.35633,4.92687,Entire home/apt,140,1,6,2022-05-09,4.17,4.33,4.17,4.83,4.83,4.5,4,2,1
42615009,Bright Amsterdam home with terrace,12517248,Carolina,2014,Bos en Lommer,52.38367,4.85061,Entire home/apt,145,4,7,2022-05-29,4.86,4.86,5,5,5,4.71,4.57,2,1
42617346,Vorstelijk verblijven in de bruisende Pijp?,274431896,Kris,2019,De Pijp - Rivierenbuurt,52.35335,4.89065,Entire home/apt,190,3,1,2021-11-08,5,5,5,5,5,5,5,2,1
42622277,Amazing & Super Design Apartment at Sloterpark!,123084167,Loek,2017,Geuzenveld - Slotermeer,52.37285,4.83154,Entire home/apt,125,1,3,2020-09-13,5,4.67,4.67,4.67,5,5,4.67,2,1
42636119,Lovely and big family house close to city centre,99642871,Steven,2016,IJburg - Zeeburgereiland,52.35674,4.99956,Entire home/apt,200,7,0,,,,,,,,,4,4
42658926,Luxurious bright 200sqm house in city centre!,17294233,Omri,2014,Centrum-West,52.37633,4.89119,Entire home/apt,563,7,3,2021-09-08,5,5,5,5,5,5,5,6,3
42661731,"Canal-view home, right in the heart of Amsterdam.",53681896,Dana & Hugo,2016,Centrum-West,52.36786,4.87736,Entire home/apt,286,4,11,2022-05-23,5,5,4.82,5,5,5,5,4,3
42683484,Lovely cosy stay for two in hip West,183343469,Zico,2018,Bos en Lommer,52.38192,4.84902,Entire home/apt,155,2,1,2022-05-28,5,5,5,5,5,5,5,2,1
42696339,Gardenhouse near AMSTERDAM HAARLEM 10 min by train,340126696,Lidy,2020,Osdorp,52.38233,4.74467,Entire home/apt,89,2,37,2022-05-29,4.92,5,4.97,5,5,4.78,4.86,2,1
42706465,Fresh Jordaan studio on Prinsengracht,404143,Sjors,2011,Centrum-West,52.37265,4.88417,Private room,110,2,0,,,,,,,,,2,1
42728862,the niu Fender,340310534,The Niu Fender,2020,Oostelijk Havengebied - Indische Buurt,52.36785,4.94538,Private room,244,1,57,2022-05-16,4.55,4.64,4.73,4.63,4.43,4.09,4.36,2,
42730285,Deluxe Studio Mercedesbnb Amsterdam,143465074,Isabel,2017,Centrum-West,52.38029,4.88731,Private room,170,1,0,,,,,,,,,2,1
42801703,Luxury canal view room (self check-in possible),340915276,Maikel,2020,Centrum-West,52.37493,4.88893,Private room,227,2,39,2022-05-30,5,4.97,4.95,5,5,4.97,4.92,2,1
42834134,THE LITTLE LOFT 2 private apartment in city center,1557835,Lenneke,2012,Centrum-Oost,52.3675,4.89768,Private room,140,3,43,2022-05-29,4.77,4.91,4.65,4.95,4.79,4.95,4.67,2,1
42855140,Stunning boat with a view - luxurious with sauna,49176032,Huub,2015,Oostelijk Havengebied - Indische Buurt,52.37914,4.92655,Entire home/apt,292,1,29,2022-05-27,4.93,4.97,4.86,4.97,4.97,4.9,4.69,2,1
42858753,Unique house in big garden,137140775,Sam,2017,Noord-West,52.42418,4.90901,Entire home/apt,204,6,4,2022-05-02,4.5,4.5,3,5,4.75,4.75,4,7,3
42869018,Artistic nest in De Pijp,35777428,Nicolas,2015,De Pijp - Rivierenbuurt,52.35115,4.90429,Entire home/apt,175,2,1,2020-09-13,5,5,4,5,5,5,5,5,2
42878916,Stylish 16thCentury Canal House withPrivate Garden,341432744,Addie,2020,Centrum-West,52.37725,4.89186,Private room,160,2,18,2022-05-22,5,5,5,5,5,5,4.94,2,1
43042407,"NEW!  Nicely decorated Houseboat ""Avalon""",198405490,Suzanne,2018,Centrum-West,52.37799,4.88549,Shared room,239,2,14,2022-05-16,4.57,4.43,4.43,4.79,4.79,5,4.21,4,1
43043107,Single Studio with Street Art in Amsterdam,342059962,David,2020,Geuzenveld - Slotermeer,52.38457,4.83319,Private room,120,1,3,2021-11-18,4,3.67,3.33,4,4,4.33,4.33,1,
43046236,Twin Studio with Street Art in Amsterdam,342059962,David,2020,Geuzenveld - Slotermeer,52.38432,4.83295,Private room,186,1,12,2022-04-18,4.33,4.92,4.25,4.67,4.75,4.42,4.25,2,
43049949,Downtown - Spacious room with private terrace,342668428,Tina,2020,Centrum-Oost,52.360924,4.898329,Private room,222,3,22,2022-05-30,4.91,4.73,4.95,4.82,4.86,4.82,4.68,3,2
43073360,Friends Studio with Street Art in Amsterdam,342059962,David,2020,Geuzenveld - Slotermeer,52.38461,4.83364,Private room,249,1,32,2022-04-30,4.91,4.78,4.69,4.75,4.56,4.69,4.81,4,
43073605,Game Room with PS4 and Street Art in Amsterdam,342059962,David,2020,Geuzenveld - Slotermeer,52.38458,4.83325,Private room,249,1,1,2020-07-31,2,1,2,4,3,4,1,4,
43073771,Corona Beach House with Street Art in Amsterdam,342059962,David,2020,Geuzenveld - Slotermeer,52.38456,4.83308,Private room,190,1,2,2020-11-22,5,5,4,5,5,4.5,4.5,2,
43073833,Mandrill Cave with Street Art in Amsterdam,342059962,David,2020,Geuzenveld - Slotermeer,52.38432,4.83181,Private room,229,1,1,2020-07-20,5,5,5,5,5,5,5,4,
43094562,Bespoke design apt in up-and-coming Noord,5369728,Meli,2013,Oud-Noord,52.38845,4.92262,Entire home/apt,296,2,2,2022-05-27,5,5,5,5,5,5,4.5,4,2
43095925,Acostar Hotel,311323273,Acostar Hotel,2019,Centrum-Oost,52.36531,4.88578,Hotel room,0,1,0,,,,,,,,,0,
43124143,"Spacious room, private bathroom",6053480,Renske + Suzanne,2013,Noord-West,52.43346,4.88082,Private room,59,3,29,2022-05-16,4.86,4.97,4.97,4.97,5,4.55,4.83,2,1
43148414,Luxury Suites Amsterdam,318649852,Luxury Suites,2019,Centrum-Oost,52.37036,4.90574,Hotel room,0,1,0,,,,,,,,,0,
43174633,Boathouse,48753127,Eva,2015,Noord-Oost,52.42992,4.99894,Entire home/apt,135,1,167,2022-06-04,4.95,4.98,4.96,4.96,4.99,4.93,4.91,2,1
43233137,Private Vacation Apartment #6 in ArtHotel by metro,323946609,Erwin,2020,Bijlmer-Centrum,52.30751,4.95422,Private room,156,3,42,2022-06-05,4.81,4.83,4.69,4.93,4.93,4.6,4.71,4,2
43254740,Cozy room Mercedesbnb Amsterdam center,143465074,Isabel,2017,Centrum-West,52.38066,4.88726,Private room,140,1,9,2022-05-01,4.89,4.89,4.89,4.78,4.78,4.89,4.67,2,1
43282793,Private Vacation Apartment #4 in ArtHotel by metro,323946609,Erwin,2020,Bijlmer-Centrum,52.30752,4.95341,Private room,156,3,48,2022-06-03,4.88,4.88,4.85,4.98,4.96,4.83,4.88,4,2
43282992,Bedroom on own floor with en-suite bathroom,64761891,Lisa,2016,Bijlmer-Oost,52.31458,4.98477,Private room,55,2,46,2022-06-04,4.93,4.89,4.89,4.93,4.98,4.5,4.8,2,1
43306914,Luxury Canal House room historical city centre,340915276,Maikel,2020,Centrum-West,52.3747,4.88926,Private room,232,2,7,2022-05-30,4.86,5,5,5,5,4.86,4.86,2,1
43343986,Watervilla in Amsterdam with free parking,6345107,Jeroen,2013,IJburg - Zeeburgereiland,52.35134,5.00153,Entire home/apt,357,6,3,2022-06-04,5,5,4.67,5,5,4.67,5,7,4
43364131,Chalet for rent near Amsterdam,48492755,Verhuurbureau,2015,Geuzenveld - Slotermeer,52.39667,4.75324,Entire home/apt,121,3,17,2022-05-29,4.24,4.41,4.18,4.47,4.53,4.18,4.18,4,2
43388765,Van Westhouse #1 City centre canal house studio!,19228755,Thedie,2014,Centrum-Oost,52.372486,4.902688,Private room,160,5,23,2022-05-25,4.96,4.96,4.87,4.96,5,5,4.87,2,1
43388883,City centre apartment 2 on corner of two canals,19228755,Thedie,2014,Centrum-Oost,52.37253,4.90261,Private room,160,5,27,2022-05-31,4.93,4.89,4.93,4.96,5,4.96,4.7,2,1
43475436,Parkview,144593639,Angèle,2017,Bijlmer-Centrum,52.27213,4.97466,Entire home/apt,175,3,10,2022-04-27,4.7,4.8,4.8,4.8,4.8,4.6,4.6,4,2
43485252,Nice studio near Amsterdam citycentre and Schiphol,28292058,Momo,2015,Osdorp,52.37541,4.75594,Entire home/apt,99,2,3,2022-04-25,5,4.33,5,5,5,5,4.33,2,1
43486642,Tropical Studio 🌿 Self Check-In ✨ Close to Central,27089844,Laurence,2015,Watergraafsmeer,52.3386,4.91947,Entire home/apt,90,3,18,2022-04-28,4.78,4.89,4.78,4.83,4.94,4.83,4.83,2,
43495835,Captain Pippi; Amsterdam's finest Houseboat,53730026,Eveline,2016,Noord-Oost,52.3839,4.96424,Entire home/apt,350,2,2,2021-06-20,4.5,5,5,5,5,3.5,4,4,2
43513136,Spacious apartment,31503567,Mathijs,2015,Slotervaart,52.36332,4.84266,Entire home/apt,150,4,9,2021-10-11,5,4.89,5,4.89,4.89,4.67,4.89,4,1
43546419,Sun City apartment canal view -Pets&Child friendly,165814590,Sun,2018,Centrum-West,52.36789,4.88094,Entire home/apt,94,2,5,2021-09-19,5,4.8,4.6,5,5,5,5,2,1
43557102,Indoor Camping Amsterdam! Modern Vintage kamer,347547240,Outside,2020,Bijlmer-Centrum,52.32653,4.93103,Private room,149,1,8,2021-10-10,5,5,4.88,5,5,4.38,4.88,2,1
43565417,Kingsize bed | Sleeping in backyard of Amsterdam,346670190,Marieke,2020,Noord-Oost,52.43323,4.99729,Private room,99,2,0,,,,,,,,,2,
43568455,Gezellig appartement met uitzicht op de Amstel,115638658,Roosje,2017,Oud-Oost,52.36007,4.90727,Entire home/apt,115,2,6,2021-08-29,4.67,4.83,4.83,4.67,4.83,4.67,4.67,2,1
43574908,Superior double room - Higher Love ,243118788,The Arcade Hotel,2019,De Pijp - Rivierenbuurt,52.35294,4.89823,Private room,234,1,0,,,,,,,,,2,1
43574912,Small double room - The Love Shack,243118788,The Arcade Hotel,2019,De Pijp - Rivierenbuurt,52.35271,4.8967,Private room,214,1,6,2022-05-10,4.67,4.67,4.5,4.67,4.83,4.5,4.5,2,1
43574913,Quad room / 2 double beds - Double Impact ,243118788,The Arcade Hotel,2019,De Pijp - Rivierenbuurt,52.3547,4.89787,Private room,304,1,21,2022-05-17,4.71,4.86,4.9,4.81,4.81,4.76,4.62,4,1
43574916,VIP Suite - Lust for Life,243118788,The Arcade Hotel,2019,De Pijp - Rivierenbuurt,52.35477,4.89782,Private room,253,1,0,,,,,,,,,2,1
43574919,Quad room / Bunk beds - The Fantastic Four,243118788,The Arcade Hotel,2019,De Pijp - Rivierenbuurt,52.35461,4.89785,Private room,306,1,4,2021-08-19,4.5,5,5,4.5,5,4.75,4.75,4,1
43575456,"Tiny house ""Sam""on organic vegetable farm ""Sam""",347867197,Jacqueline,2020,Gaasperdam - Driemond,52.2834,5.00599,Entire home/apt,60,3,62,2022-05-19,4.81,4.74,4.4,4.85,4.77,4.77,4.58,2,1
43575751,Indoor Camping Amsterdam! Classic Fantastic kamer,347547240,Outside,2020,Bijlmer-Centrum,52.32653,4.93103,Private room,133,1,15,2022-02-20,4.93,5,4.87,5,4.87,4.67,4.73,2,1
43575827,Single room - The Highlander,243118788,The Arcade Hotel,2019,De Pijp - Rivierenbuurt,52.35456,4.89645,Private room,172,1,10,2022-05-15,4.7,4.8,4.8,4.7,4.7,4.6,4.6,1,1
43575856,Triple room - Ménage a trois,243118788,The Arcade Hotel,2019,De Pijp - Rivierenbuurt,52.35283,4.89699,Private room,279,1,1,2020-07-31,4,5,4,5,3,3,5,3,1
43576006,Indoor Camping Amsterdam! Outside Inn Specials,347547240,Outside,2020,Bijlmer-Centrum,52.32653,4.93103,Private room,164,1,0,,,,,,,,,2,1
43576148,Indoor Camping Amsterdam!  At The Beach kamer,347547240,Outside,2020,Bijlmer-Centrum,52.32653,4.93103,Private room,149,1,10,2022-05-13,5,4.9,5,5,5,4.7,5,2,1
43584775,"Stylish, Lovely apartment Jordaan Area, Canals.",73954794,Stéphanie,2016,Centrum-West,52.38003,4.8831,Entire home/apt,250,1,3,2022-03-06,5,5,5,5,5,5,5,2,1
43600284,prinsenhuis beautiful apartments overlooking canal,93743075,Kelsey,2016,Centrum-Oost,52.36331,4.89307,Private room,1200,1,0,,,,,,,,,4,1
43635845,Modern house in cool  and green area of Amsterdam,340013626,Simone,2020,Geuzenveld - Slotermeer,52.38171,4.82633,Entire home/apt,125,5,3,2021-08-13,3.67,4.67,3,4.67,4,4.67,4,3,2
43646529,Queensize bed | Sleeping in backyard of Amsterdam,346670190,Marieke,2020,Noord-Oost,52.43385,4.99692,Private room,85,2,5,2022-05-15,4.8,5,5,5,5,5,4.8,2,1
43661059,Warm en knusse B&B boetiek style Midtown Amsterdam,28600240,Barbara,2015,Oud-Oost,52.36019,4.90759,Private room,100,5,1,2022-04-08,5,5,5,5,5,5,5,2,1
43672128,Private Lovely Room Amsterdam Central,260679243,Mario,2019,Centrum-West,52.37491,4.89311,Private room,154,1,23,2022-04-27,4.7,4.78,4.48,4.74,4.7,4.78,4.52,2,1
43672517,Private Room with Smokey Area Amsterdam Central,260679243,Mario,2019,Centrum-West,52.37478,4.89426,Private room,175,1,32,2022-05-17,4.5,4.66,4.59,4.63,4.53,4.75,4.47,2,1
43673580,Houseboat apartment with water terrace &free bikes,22075247,Saskia,2014,Oud-Noord,52.40146,4.90218,Private room,130,2,39,2022-06-03,4.97,4.95,4.97,5,5,4.92,4.82,2,1
43678670,Villa aan het water,348834142,Jenny,2020,Gaasperdam - Driemond,52.31687,5.03794,Entire home/apt,225,5,1,2020-07-28,5,5,5,5,5,5,5,7,3
43682561,"Westerpark Loft, private studio",348881273,Rob,2020,Westerpark,52.37679,4.87386,Private room,95,2,46,2022-05-29,4.83,4.89,4.96,4.98,4.98,4.76,4.78,2,
43686728,Cute apartment in the heart of Amsterdam -longstay,37268883,Elke,2015,De Baarsjes - Oud-West,52.3675,4.87373,Entire home/apt,180,1,19,2022-04-28,4.68,4.79,4.58,4.89,4.84,4.84,4.58,2,1
